,지역,구,제목,사업체명,교육업체,사업유형,계획인원,참여인원,기간,접수여부
903,충청북도,청주시 청원구,2025년 현장실습훈련(시니어인턴십) 사업 운영 계속고용예정 2명 (100% 계획) 각 부처 및 지자체 예산사업으로 지원받는 기업인지 확인 요망에 대한 확인. ->25.01.20 협약체결시 중복으로 인건비를 지원받지 않음. 서약서 내용을 확인함. (대표자 김승환), 백세노인주간보호센터,주식회사 잡스(민간),현장실습훈련 지원,2,0,2025-01-20 ~ 2025-12-31,접수중
904,충청북도,청주시 청원구,만60세 이상 채용 장기근속 유도, 원앤씨,(사)충북경영자총협회(민간),현장실습훈련 지원,10,0,2025-01-01 ~ 2025-12-31,접수중
905,충청북도,청주시 청원구,"2025 현장실습훈련(시니어인턴십) 사업 운영 계속고용예정, 2명 (100%) 각 부처 및 지자체 예산사업으로 지원받는 기업인지 확인 요망에 대한 확인. ->25.01.22 협약체결시 중복으로 인건비를 지원받지 않음. 서약서 내용을 확인함. (대표자 김진호)", 봄봄요양원,주식회사 잡스(민간),현장실습훈련 지원,2,0,2025-01-22 ~ 2025-12-31,접수중
906,충청북도,청주시 흥덕구,시니어인턴십 운영 시니어인턴십 참여 3개월 이후 계속고용예정, (주)화수산업,주식회사 잡스(민간),현장실습훈련 지원,5,0,2025-01-09 ~ 2025-12-31,접수중
907,충청북도,청주시 흥덕구,2025 현장실습훈련(시니어인턴십) 사업운영 계속고용예정, 한양유통,주식회사 잡스(민간),현장실습훈련 지원,1,0,2025-01-22 ~ 2025-12-31,접수중
908,충청북도,충주시,2025 현장실습훈련(시니어인턴십) 사업운영 계속고용예정, 월드에프앤비,주식회사 잡스(민간),현장실습훈련 지원,3,0,2025-02-17 ~ 2025-12-31,접수중
909,대전광역시,서구,행복나눔베이크, 서구시니어클럽,서구시니어클럽,공동체사업단,53,49,2024-11-27 ~ 2025-11-28,접수중
910,대전광역시,서구,아파트택배, 서구시니어클럽,서구시니어클럽,공동체사업단,47,48,2024-11-27 ~ 2025-11-28,접수중
911,대전광역시,서구,쌈지만드미, 서구시니어클럽,서구시니어클럽,공동체사업단,44,43,2024-11-27 ~ 2025-11-28,접수중
912,대전광역시,서구,택배분류, 서구시니어클럽,서구시니어클럽,공동체사업단,9,9,2024-11-27 ~ 2025-11-28,접수중
913,대전광역시,서구,식품포장, 서구시니어클럽,서구시니어클럽,공동체사업단,45,44,2024-11-27 ~ 2025-11-28,접수중
914,대전광역시,서구,쇼핑백제작, 서구시니어클럽,서구시니어클럽,공동체사업단,30,29,2024-11-27 ~ 2025-11-28,접수중
915,대전광역시,유성구,유성이행복단, 유성문화원,유성문화원,노인공익활동사업,15,15,2024-12-02 ~ 2025-12-31,접수중
916,대전광역시,유성구,유성이전통단, 유성문화원,유성문화원,노인공익활동사업,20,16,2025-01-02 ~ 2025-12-31,접수중
917,대전광역시,유성구,유성이합창단, 유성문화원,유성문화원,노인공익활동사업,20,19,2024-12-02 ~ 2025-12-31,접수중
918,대전광역시,유성구,문화재지킴단, 유성문화원,유성문화원,노인공익활동사업,60,27,2024-12-02 ~ 2025-12-31,접수중
919,대전광역시,유성구,스쿨존 봉사단, 대한노인회 대전 유성구지회,대한노인회 대전 유성구지회,노인공익활동사업,140,140,2024-11-27 ~ 2025-12-31,접수중
920,대전광역시,유성구,유성이알림단, 유성문화원,유성문화원,노인공익활동사업,15,12,2025-01-02 ~ 2025-12-31,접수중
921,인천광역시,미추홀구,택시 운수업 자체 직무안전교육 후 계속고용, (주)인천교통,글로벌스퀘어 주식회사,현장실습훈련 지원,15,0,2025-01-13 ~ 2025-12-31,접수중
922,대전광역시,중구,공공시설도우미, 대전중구시니어클럽,대전중구시니어클럽,노인공익활동사업,150,150,2025-01-02 ~ 2025-12-31,접수중
923,대전광역시,중구,중구새싹지킴이, 대전중구시니어클럽,대전중구시니어클럽,노인역량활용사업,85,84,2025-01-02 ~ 2025-12-31,접수중
924,대전광역시,중구,지역관리도우미Ⅱ, 대전중구시니어클럽,대전중구시니어클럽,공동체사업단,99,10,2025-01-01 ~ 2025-12-31,접수중
925,대전광역시,중구,학교누리, 대전중구시니어클럽,대전중구시니어클럽,공동체사업단,69,75,2025-01-01 ~ 2025-12-31,접수중
926,대전광역시,중구,새싹급식도우미, 대전중구시니어클럽,대전중구시니어클럽,공동체사업단,48,54,2025-01-01 ~ 2025-12-31,접수중
927,대전광역시,중구,소상공인도우미, 대전중구시니어클럽,대전중구시니어클럽,공동체사업단,43,31,2025-01-01 ~ 2025-12-31,접수중
928,대전광역시,중구,시니어택배, 대전중구시니어클럽,대전중구시니어클럽,공동체사업단,8,8,2025-01-01 ~ 2025-12-31,접수중
929,대전광역시,중구,지역관리도우미, 대전중구시니어클럽,대전중구시니어클럽,공동체사업단,116,113,2025-01-01 ~ 2025-12-31,접수중
930,대전광역시,중구,학교지원도우미, 대전중구시니어클럽,대전중구시니어클럽,노인역량활용사업,160,164,2025-01-02 ~ 2025-12-31,접수중
931,대전광역시,중구,다문화복지시설도우미, 대전중구시니어클럽,대전중구시니어클럽,노인역량활용사업,13,13,2024-11-29 ~ 2025-12-31,접수중
932,대전광역시,중구,시니어금융지원도우미, 대전중구시니어클럽,대전중구시니어클럽,노인역량활용사업,80,80,2024-11-29 ~ 2025-12-30,접수중
933,대전광역시,중구,국민재난예방안전모니터링단, 대전중구시니어클럽,대전중구시니어클럽,노인역량활용사업,37,37,2024-11-29 ~ 2025-12-31,접수중
934,대전광역시,중구,보육시설지원도우미, 대전중구시니어클럽,대전중구시니어클럽,노인역량활용사업,123,118,2025-01-02 ~ 2025-12-31,접수중
935,대전광역시,중구,돌봄시설지원도우미, 대전중구시니어클럽,대전중구시니어클럽,노인역량활용사업,74,74,2024-11-29 ~ 2025-12-31,접수중
936,대전광역시,중구,새싹보육도우미, 대전중구시니어클럽,대전중구시니어클럽,노인공익활동사업,109,109,2024-11-29 ~ 2025-12-31,접수중
937,부산광역시,강서구,아이돌봄지원사업, 부산강서시니어클럽,부산강서시니어클럽,노인역량활용사업,125,0,2025-02-01 ~ 2025-12-19,접수중
938,부산광역시,남구,"60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원하여 신규 및 계속 고용을 유도 인턴기간 3개월 후, 계속고용 예정"," 사회복지법인 큰빛, 큰빛어린이집",부산남구시니어클럽,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-12-31,접수중
939,부산광역시,부산진구,"0세 이상자의 고용 촉진을 위해 기업에 인건비를 지원하여 신규 및 계속 고용을 유도 인턴기간 3개월 후, 계속고용 예정", 부산광역시청어린이집,부산남구시니어클럽,현장실습훈련 지원,5,0,2025-03-21 ~ 2025-12-31,접수중
940,부산광역시,사하구,"60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원하여 신규 및 계속 고용을 유도 인턴기간 3개월 후, 계속고용 예정", 복어나라,부산남구시니어클럽,현장실습훈련 지원,5,0,2025-03-10 ~ 2025-12-31,접수중
941,부산광역시,중구,60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원하여 신규 및 계속 고용을 유도 참여자 자체 안전교육 및 직무교육 실시 후 사업운영, 하숙집,부산남구시니어클럽,현장실습훈련 지원,5,0,2025-03-21 ~ 2025-12-31,접수중
942,부산광역시,해운대구,"60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원하여 신규 및 계속 고용을 유도 인턴기간 3개월 후, 계속고용 예정", 퇴근길 숯불막창,부산남구시니어클럽,현장실습훈련 지원,5,0,2025-03-21 ~ 2025-12-31,접수중
943,경기도,용인시 수지구,60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원하여 신규 및 계속고용 유도 참여자 자체 안전교육 및 직무교육 실시 후 사업 운영, 주식회사 티클,(주)휴먼 인프라,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-12-31,접수중
944,경기도,용인시 처인구,60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원하여 신규 및 계속고용 유도 참여자 자체 안전교육 및 직무교육 실시 후 사업 운영, (주)제로쿨투어,(주)휴먼 인프라,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-12-31,접수중
945,부산광역시,금정구,60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원하여 신규 및 계속 고용을 유도 참여자 자체 안전교육 및 직무교육 실시 후 사업운영, 주식회사 금정산부곡온천,(주)휴먼 인프라,현장실습훈련 지원,2,0,2025-01-01 ~ 2025-12-31,접수중
946,부산광역시,동래구,시니어아이돌봄지원사업단, 부산동래시니어클럽,부산동래시니어클럽,노인역량활용사업,125,29,2025-03-01 ~ 2025-12-31,접수중
947,서울특별시,광진구,60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원하여 신규 및 계속고용 유도 참여자 자체 안전교육 및 직무교육 실시 후 사업 운영, 태진자산관리(주),(주)휴먼 인프라,현장실습훈련 지원,10,0,2025-01-01 ~ 2025-12-31,접수중
948,서울특별시,금천구,60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원하여 신규 및 계속고용 유도 참여자 자체 안전교육 및 직무교육 실시 후 사업 운영, (주)컴버스텍,(주)휴먼 인프라,현장실습훈련 지원,4,0,2025-01-01 ~ 2025-12-31,접수중
949,서울특별시,송파구,60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원하여 신규 및 계속고용 유도 참여자 자체 안전교육 및 직무교육 실시 후 사업 운영, (주)제이에스앤뉴,(주)휴먼 인프라,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-12-31,접수중
950,서울특별시,송파구,60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원하여 신규 및 계속고용 유도 참여자 자체 안전교육 및 직무교육 실시 후 사업 운영, (주)제로쿨투어(서울),(주)휴먼 인프라,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-12-31,접수중
951,서울특별시,송파구,60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원하여 신규 및 계속고용 유도 참여자 자체 안전교육 및 직무교육 실시 후 사업 운영, (주)애드민,(주)휴먼 인프라,현장실습훈련 지원,50,0,2025-01-01 ~ 2025-12-31,접수중
952,서울특별시,송파구,60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원하여 신규 및 계속고용 유도 참여자 자체 안전교육 및 직무교육 실시 후 사업 운영, 주식회사 서울관광,(주)휴먼 인프라,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-12-31,접수중
953,서울특별시,용산구,60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원하여 신규 및 계속고용 유도 참여자 자체 안전교육 및 직무교육 실시 후 사업 운영, (주)서빅,(주)휴먼 인프라,현장실습훈련 지원,25,0,2025-01-01 ~ 2025-12-31,접수중
954,서울특별시,종로구,60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원하여 신규 및 계속고용 유도 참여자 자체 안전교육 및 직무교육 실시 후 사업 운영, (주)엠스퀘어,(주)휴먼 인프라,현장실습훈련 지원,10,0,2025-01-01 ~ 2025-12-31,접수중
955,세종특별자치시,세종시,60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원하여 신규 및 계속고용 유도 참여자 자체 안전교육 및 직무교육 실시 후 사업 운영, 주식회사 뉴제로쿨투어(세종),(주)휴먼 인프라,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-12-31,접수중
956,경상남도,양산시,- 도소매업 - 시니어인턴십 3개월 운영 후 계속고용, (주)국제식품정육백화점양산점,부산광역시장노년일자리지원센터(인턴십),현장실습훈련 지원,10,0,2025-01-01 ~ 2025-12-31,접수중
957,강원도,강릉시,시설관리 및 시설물유지관리업 시니어인턴십 3개월 운영 후 신규고용, 유진관리용역주식회사,대한노인회 강원 삼척시지회,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-12-31,접수중
958,강원도,강릉시,의료 시니어인턴십 3개월 운영 후 신규고용, 행복누리산부인과,대한노인회 강원 삼척시지회,현장실습훈련 지원,1,0,2025-01-01 ~ 2025-12-31,접수중
959,강원도,동해시,산업설비 유지관리 외 시니어인턴십 3개월 운영 후 신규고용, 진영산업주식회사,대한노인회 강원 삼척시지회,현장실습훈련 지원,5,0,2025-02-12 ~ 2025-12-31,접수중
960,강원도,삼척시,산림토목 외 시니어인턴십 3개월 운영 후 신규고용, 주식회사 거송임업,대한노인회 강원 삼척시지회,현장실습훈련 지원,2,0,2025-01-01 ~ 2025-12-31,접수중
961,강원도,삼척시,산업설비공사 외 시니어인턴십 3개월 운영 후 신규고용, 태진이엔지,대한노인회 강원 삼척시지회,현장실습훈련 지원,2,0,2025-01-01 ~ 2025-12-31,접수중
962,강원도,삼척시,레미콘 외 시니어인턴십 3개월 운영 후 신규고용, 기륭레미콘주식회사,대한노인회 강원 삼척시지회,현장실습훈련 지원,2,0,2025-01-01 ~ 2025-12-31,접수중
963,강원도,원주시,사업시설유지관리 시니어인턴십 3개월 운영 후 신규고용, 씨에이치,대한노인회 강원 삼척시지회,현장실습훈련 지원,2,0,2025-01-01 ~ 2025-12-31,접수중
964,강원도,정선군,김치류 제조 및 대체육 가공생산 시니어인턴십 3개월 운영 후 신규고용, 농업회사법인주식회사 채움,대한노인회 강원 삼척시지회,현장실습훈련 지원,3,0,2025-01-01 ~ 2025-12-31,접수중
965,강원도,평창군,"건강관리, 체험관련 서비스업 시니어인턴십 3개월 운영 후 신규고용", 주식회사 하늘마을힐링센터,대한노인회 강원 삼척시지회,현장실습훈련 지원,3,0,2025-01-01 ~ 2025-12-31,접수중
966,강원도,횡성군,골프장 관리 시니어인턴십 3개월 운영 후 신규고용, 주식회사 디와이코리아 횡성지점,대한노인회 강원 삼척시지회,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-12-31,접수중
967,강원도,횡성군,골프장 운영업 시니어인턴십 3개월 운영 후 신규고용, 삼대양레저 주식회사,대한노인회 강원 삼척시지회,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-12-31,접수중
968,강원도,횡성군,시설관리 시니어인턴십 3개월 운영 후 신규고용, 에이치케이시스템,대한노인회 강원 삼척시지회,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-12-31,접수중
969,서울특별시,도봉구,사업서비스업 시니어인턴십 3개월 운영 후 신규고용, 황우산업주식회사,대한노인회 강원 삼척시지회,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-12-31,접수중
970,강원도,양구군,공공주차관리, 대한노인회 강원 양구군지회,대한노인회 강원 양구군지회,노인공익활동사업,74,55,2024-12-03 ~ 2025-11-28,접수중
971,강원도,원주시,만 60세 이상 어르신을 고용하는 기업에 급여 50%(최대 40만 원/50만 원) 6개월 간 지원 계속고용 100%, 라온드림인력개발,대한노인회 강원 양구군지회,현장실습훈련 지원,10,0,2025-01-01 ~ 2025-12-31,접수중
972,강원도,횡성군,만 60세 이상 어르신을 고용하는 기업에 급여 50%(최대 40만 원/50만 원) 6개월 간 지원 계속고용 100%, 매화실버요양원,대한노인회 강원 양구군지회,현장실습훈련 지원,1,0,2025-01-01 ~ 2025-12-31,접수중
973,강원도,원주시,아이돌봄지원, 원주시니어클럽,원주시니어클럽,노인역량활용사업,125,0,2025-03-26 ~ 2025-04-30,접수중
974,강원도,원주시,위탁급식업 - 직원채용 공고 및 면접 - 채용기간 : 2025.04.01. ~ 채용시 까지, 해피푸드,따뜻한손사회적협동조합,현장실습훈련 지원,2,0,2025-04-01 ~ 2025-05-31,접수중
975,강원도,원주시,노인 일자리 및 사회활동 현장실습 훈련 지원 사업 참여 및 60세 이상 고용을 통한 일자리 창출로 고용 확대 - 직원채용 공고 및 면접 - 채용기간 : 2025.03.01. ~ 채용시 까지, 상애노인전문요양원,따뜻한손사회적협동조합,현장실습훈련 지원,3,0,2025-03-01 ~ 2025-04-30,접수중
976,강원도,원주시,생수생산 제조 관리 시니어 고용안정.일자리 창출을 위한 채용, 주식회사 티앰코리,따뜻한손사회적협동조합,현장실습훈련 지원,3,0,2025-04-01 ~ 2025-05-30,접수중
977,강원도,원주시,LPG 차량 충전 - 직원채용 공고 및 면접 - 채용기간 : 2025.04.01. ~ 채용시 까지, (주)정지뜰충전소,따뜻한손사회적협동조합,현장실습훈련 지원,1,0,2025-04-01 ~ 2025-05-31,접수중
978,강원도,원주시,노인 일자리 및 사회활동 현장실습 훈련 지원 사업 참여 및 60세 이상 고용을 통한 일자리 창출로 고용 확대 - 직원채용 공고 및 면접 - 채용기간 : 2025.03.01. ~ 채용시 까지, 연세로얄요양원,따뜻한손사회적협동조합,현장실습훈련 지원,3,0,2025-03-01 ~ 2025-04-30,접수중
979,강원도,원주시,노인 일자리 및 사회활동 현장실습 훈련 지원 사업 참여 및 60세 이상 고용을 통한 일자리 창출로 고용 확대 - 직원채용 공고 및 면접 - 채용기간 : 2025.04.01. ~ 채용시 까지, 다사랑요양원,따뜻한손사회적협동조합,현장실습훈련 지원,2,0,2025-04-01 ~ 2025-05-31,접수중
980,강원도,원주시,노인 일자리 및 사회활동 현장실습 훈련 지원 사업 참여 및 60세 이상 고용을 통한 일자리 창출로 고용 확대 - 직원채용 공고 및 면접 - 채용기간 : 2025.03.01. ~ 채용시 까지, 예담요양시설,따뜻한손사회적협동조합,현장실습훈련 지원,2,0,2025-03-01 ~ 2025-04-30,접수중
981,경기도,군포시,전자부품 생산직종에 현장훈련지원 사업 참여 및 만60세 이상 고용을 통한 일자리 창출로 고용 확대 - 직원채용 공고 및 면접 - 채용기간 : 2025.03.01. ~ 채용시 까지, 청우일렉콤,따뜻한손사회적협동조합,현장실습훈련 지원,2,0,2025-03-01 ~ 2025-04-30,접수중
982,경기도,양주시,노인 일자리 및 사회활동 현장실습 훈련 지원 사업 참여 및 60세 이상 고용을 통한 일자리 창출로 고용 확대 - 직원채용 공고 및 면접 - 채용기간 : 2025.03.01. ~ 채용시 까지, 청춘재활노인복지센터,따뜻한손사회적협동조합,현장실습훈련 지원,3,0,2025-03-01 ~ 2025-04-30,접수중
983,경기도,의정부시,노인 일자리 및 사회활동 현장실습 훈련 지원 사업 참여 및 60세 이상 고용을 통한 일자리 창출로 고용 확대 - 직원채용 공고 및 면접 - 채용기간 : 2025.04.01. ~ 채용시 까지, 굿모닝주간보호센터,따뜻한손사회적협동조합,현장실습훈련 지원,2,0,2025-04-01 ~ 2025-05-31,접수중
984,경기도,의정부시,노인 일자리 및 사회활동 현장실습 훈련 지원 사업 참여 및 60세 이상 고용을 통한 일자리 창출로 고용 확대 - 직원채용 공고 및 면접 - 채용기간 : 2025.03.01. ~ 채용시 까지, 블레스널싱실버케어,따뜻한손사회적협동조합,현장실습훈련 지원,3,0,2025-03-01 ~ 2025-04-30,접수중
985,강원도,원주시,시니어인턴 고용 진행 후 계속고용진행 시니어인턴 고용 진행 후 계속고용진행 100%유지, 주식회사 유니스텍,(사)강원경영자총협회,현장실습훈련 지원,20,0,2025-03-07 ~ 2025-08-31,접수중
986,강원도,원주시,만60세이상 근로자(시니어 근무자) 채용 후 계속고용진행 시니어 인턴 고용 후 계속 고용유지 100%진행, 탑그린조경,(사)강원경영자총협회,현장실습훈련 지원,15,0,2025-03-07 ~ 2025-07-31,접수중
987,강원도,원주시,시니어 근무자 고용 진행 후 계속고용유지 시니어인턴 근무 진행 후 계속고용유지, 열음인력,(사)강원경영자총협회,현장실습훈련 지원,10,0,2025-03-07 ~ 2025-07-31,접수중
988,강원도,춘천시,시니어 근무자 인턴고용 후 계속고용진행 시니어 근무자 인턴고용 후 계속고용진행, 팔도막국수,(사)강원경영자총협회,현장실습훈련 지원,2,0,2025-03-31 ~ 2025-05-31,접수중
989,강원도,춘천시,시니어 근무자 인턴 고용진행 후 계속고용진행 시니어 인턴 고용 후 100%계속고용, 소담촌 춘천점,(사)강원경영자총협회,현장실습훈련 지원,2,0,2025-03-31 ~ 2025-06-30,접수중
990,강원도,춘천시,시니어근무자 인턴채용 후 계속고용진행 시니어근무자 인턴채용 후 계속고용진행 100%유지, 뉴매일관광,(사)강원경영자총협회,현장실습훈련 지원,3,0,2025-02-20 ~ 2025-12-31,접수중
991,경기도,광주시,사업시설관리-인력 공급업 (골프장 조경원) 시니어인턴십 참여이후 계속고용 계획, 주식회사 하나린,강원 연합회,현장실습훈련 지원,5,0,2025-02-19 ~ 2025-12-31,접수중
992,강원도,홍천군,힐링꽃단지사업단, 홍천시니어클럽,홍천시니어클럽,노인공익활동사업,120,119,2024-12-02 ~ 2025-11-28,접수중
993,강원도,홍천군,공공시설 도우미, 홍천시니어클럽,홍천시니어클럽,노인공익활동사업,150,140,2025-01-01 ~ 2025-12-31,접수중
994,경상남도,거제시,-유치원 -인턴기간 종료 후 계속 고용, 세종유치원,인지어스유한회사 김해지사,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-12-31,접수중
995,경상남도,김해시,산업기계공해방지기 및 제조업 시니어인턴십 3개월 운영 후 신규고용, 부림산기주식회사,김해노인일자리창출지원센터,현장실습훈련 지원,4,0,2025-02-18 ~ 2025-05-17,접수중
996,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 구암충전소,김해노인일자리창출지원센터,현장실습훈련 지원,2,0,2025-04-03 ~ 2025-12-31,접수중
997,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 의료법인 백경의료재단,김해노인일자리창출지원센터,현장실습훈련 지원,10,0,2025-02-18 ~ 2025-04-30,접수중
998,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, (주)케이지앤에프,김해노인일자리창출지원센터,현장실습훈련 지원,2,0,2025-03-05 ~ 2025-05-31,접수중
999,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 주식회사대명자원,김해노인일자리창출지원센터,현장실습훈련 지원,2,0,2025-03-12 ~ 2025-12-31,접수중
1000,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 반도폴리머,김해노인일자리창출지원센터,현장실습훈련 지원,3,0,2025-02-27 ~ 2025-05-31,접수중
1001,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 가야해수사우나&골프존파크,김해노인일자리창출지원센터,현장실습훈련 지원,2,0,2025-03-27 ~ 2025-12-31,접수중
1002,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 새늘봄재가노인복지센터,김해노인일자리창출지원센터,현장실습훈련 지원,3,0,2025-04-14 ~ 2025-12-31,접수중
1003,경상남도,김해시,제조 및 유압부품가공 현장실습훈련지원사업 3개월 운영 후 신규고용, 한독하이드로릭,김해노인일자리창출지원센터,현장실습훈련 지원,1,0,2025-04-14 ~ 2025-12-31,접수중
1004,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 주식회사 윤산피엠아이,김해노인일자리창출지원센터,현장실습훈련 지원,2,0,2025-03-12 ~ 2025-06-11,접수중
1005,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 주식회사 태산전착,김해노인일자리창출지원센터,현장실습훈련 지원,4,0,2025-03-19 ~ 2025-12-31,접수중
1006,경상남도,김해시,공공시설관리지원사업, 김해시동부노인종합복지관,김해시동부노인종합복지관,노인공익활동사업,80,80,2025-01-06 ~ 2025-11-30,접수중
1007,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 의료법인리드의료재단 다정한요양병원,김해노인일자리창출지원센터,현장실습훈련 지원,8,0,2025-02-18 ~ 2025-04-30,접수중
1008,경상남도,김해시,제조업(식육가공포장처리업) (인턴)일반형 3명, 주식회사 가나유통,주식회사 경남취업지원센터 김해지사,현장실습훈련 지원,3,0,2025-01-14 ~ 2025-12-01,접수중
1009,경상남도,김해시,제조업(조선기자재) 일반형 1명, 세창앰앤이주식회사,주식회사 경남취업지원센터 김해지사,현장실습훈련 지원,1,0,2025-01-22 ~ 2025-12-31,접수중
1010,경상남도,김해시,제조업(자동차 차체 부품) 일반형 10명, 제이에이텍주식회사,주식회사 경남취업지원센터 김해지사,현장실습훈련 지원,10,0,2025-02-26 ~ 2025-12-31,접수중
1011,경상남도,김해시,보건업(한방병원) 일반형 5명, 당당한방병원 김해점,주식회사 경남취업지원센터 김해지사,현장실습훈련 지원,5,0,2025-03-24 ~ 2025-12-31,접수중
1012,경상남도,김해시,제조(합성수지) 일반형 1명, 풍원공업주식회사,주식회사 경남취업지원센터 김해지사,현장실습훈련 지원,1,0,2025-04-11 ~ 2025-12-31,접수중
1013,경상남도,김해시,제조업(자동차 차체 부품) 일반형 10명, 정아정밀(주)김해공장,주식회사 경남취업지원센터 김해지사,현장실습훈련 지원,10,0,2025-02-26 ~ 2025-12-31,접수중
1014,경상남도,김해시,제조업(자동차 차체 부품) 일반형 10명, 정아정밀(주),주식회사 경남취업지원센터 김해지사,현장실습훈련 지원,10,0,2025-02-26 ~ 2025-12-31,접수중
1015,경상남도,김해시,제조업(펠트 및 부직포) 일반형 3명, 주식회사 네오스텍,주식회사 경남취업지원센터 김해지사,현장실습훈련 지원,3,0,2025-03-17 ~ 2025-12-31,접수중
1016,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 주식회사 지원에스앤피,김해노인일자리창출지원센터,현장실습훈련 지원,2,0,2025-01-01 ~ 2025-12-31,접수중
1017,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 주식회사 석지환경개발,김해노인일자리창출지원센터,현장실습훈련 지원,2,0,2025-04-02 ~ 2025-12-31,접수중
1018,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 부광고철,김해노인일자리창출지원센터,현장실습훈련 지원,2,0,2025-04-02 ~ 2025-12-31,접수중
1019,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 주식회사미래로 지점,김해노인일자리창출지원센터,현장실습훈련 지원,2,0,2025-03-07 ~ 2025-05-31,접수중
1020,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 대창기공주식회사,김해노인일자리창출지원센터,현장실습훈련 지원,3,0,2025-03-13 ~ 2025-12-31,접수중
