기관명,특별시도,주소,위도,경도,지역
구미고용센터,경상북도,경상북도 구미시 백산로 118(송정동),36.123115950000,128.338797800000,경상북도 구미시
(사)경북경영자총협회 구미사무소,경상북도,경상북도 구미시 구미대로 350-27(신평동) 구미시종합비즈니스지원센터 307호,36.104303130000,128.362906300000,경상북도 구미시
(사)구미중소기업협의회,경상북도,경상북도 구미시 구미대로 350-27(신평동) 구미시종합비즈니스지원센터407호,36.104303130000,128.362906300000,경상북도 구미시
(주)경북고용성장지원센터,경상북도,경상북도 구미시 야은로 366(도량동) -,36.131707430000,128.341886400000,경상북도 구미시
(주)일로이룸 구미취업지원센터,경상북도,경상북도 구미시 송원서로 35(송정동) 고려빌딩 3층,36.126269400000,128.344670400000,경상북도 구미시
(주)지에스씨넷 구미지점,경상북도,경상북도 구미시 송원서로2길 15(원평동) -,36.122933580000,128.346431100000,경상북도 구미시
구미여성인력개발센터,경상북도,경상북도 구미시 송원서로8길 53(원평동) -,36.124448470000,128.347855900000,경상북도 구미시
스탭스(주)구미센터,경상북도,경상북도 구미시 옥계북로 5(옥계동) 3층,36.138206430000,128.423128500000,경상북도 구미시
인지어스(유)구미지사,경상북도,경상북도 구미시 인동가산로 14(진평동) 401호,36.096139800000,128.429549400000,경상북도 구미시
주식회사 에스에이치피,경상북도,경상북도 구미시 송원서로 29(송정동) 2층,36.126269400000,128.344670400000,경상북도 구미시
김천고용센터,경상북도,경상북도 김천시 신양2길 46(신음동),36.136196452504,128.116356214630,경상북도 김천시
(사)경북경영자총협회 김천사무소,경상북도,경상북도 김천시 신양길 19(신음동) 2층,36.135687440000,128.115937700000,경상북도 김천시
(주)지에스씨넷 김천지점,경상북도,경상북도 김천시 충효길 95(성내동) 3층,36.124088750000,128.119285100000,경상북도 김천시
영주고용센터,경상북도,경상북도 영주시 번영로 88(휴천동),36.824780770000,128.625067700000,경상북도 영주시
(주)지에스씨넷 영주지점,경상북도,경상북도 영주시 대학로 35(휴천동) 6층,36.809740590000,128.621816000000,경상북도 영주시
문경고용센터,경상북도,"경상북도 문경시 매봉1길 67(모전동) 문경시산림조합 3,4층",36.588173610000,128.185193100000,경상북도 문경시
(주)지에스씨넷 문경지점,경상북도,경상북도 문경시 당교로 250(모전동) 2층,36.585174140000,128.185402000000,경상북도 문경시
상주고용센터,경상북도,경상북도 상주시 왕산로 155(남성동),36.419642470000,128.162509700000,경상북도 상주시
(주)지에스씨넷 상주지점,경상북도,경상북도 상주시 중앙로 193(서성동) 5층,36.416304400000,128.155606200000,경상북도 상주시
안동고용센터,경상북도,경상북도 안동시 경동로 400(태화동),36.551737170000,128.777478800000,경상북도 안동시
(주)일로이룸취업지원센터,경상북도,경상북도 안동시 송하2길 49-16(송현동) 501호,36.570023430000,128.695219000000,경상북도 안동시
(주)지에스씨넷안동지점,경상북도,경상북도 안동시 광명로 264(태화동) 5층,36.565903442430,128.711180227049,경상북도 안동시
의성고용센터,경상북도,경상북도 의성군 의성읍 문소3길 102-1 4층(진주빌딩),36.355002579930,128.694579710610,경상북도 의성군
예천고용센터,경상북도,경상북도 예천군 예천읍 봉덕로 26 동창한우마을 빌딩 2층,36.650120304848,128.442031117813,경상북도 예천군
마산고용센터,경상남도,경상남도 창원시 마산회원구 3·15대로 628(석전동) 무학빌딩 3~5층,35.230817150000,128.577376800000,경상남도 창원시
(주)아이비잡스 마산지점,경상남도,경상남도 창원시 마산회원구 양덕로 160(양덕동) 4층 405호,35.224228010000,128.590626900000,경상남도 창원시
(주)제이엠커리어 마산지사,경상남도,경상남도 창원시 마산합포구 해안대로 2(해운동) 901호,35.194892120000,128.571056400000,경상남도 창원시
(사)경남산업기술진흥법인 창원마산사무소,경상남도,경상남도 창원시 마산회원구 3·15대로 664 청암빌딩 3층,35.232138749684,128.578195262388,경상남도 창원시
(주)경남취업지원센터,경상남도,경상남도 창원시 마산회원구 3·15대로 629 2층,35.229815618704,128.575554699060,경상남도 창원시
복음취업센터마산,경상남도,경상남도 창원시 마산회원구 3·15대로 628 10층,35.229250937447,128.576002127215,경상남도 창원시
창원고용센터,경상남도,경상남도 창원시 성산구 마디미서로 60(상남동) 창원고용복지+센터(1~7층),35.222059120000,128.682216300000,경상남도 창원시
(사)경남산업기술진흥법인,경상남도,경상남도 창원시 성산구 마디미로 2(상남동) 미도빌딩 4-5층,35.222227590000,128.684404200000,경상남도 창원시
(주)두원잡 창원지사,경상남도,경상남도 창원시 성산구 용지로 64(중앙동) 901호,35.221680870695,128.676024567582,경상남도 창원시
(주)맥시머스 창원지점,경상남도,경상남도 창원시 성산구 용지로 94(중앙동) 7층 709호,35.229494800000,128.681914900000,경상남도 창원시
(주)제이엠커리어 창원지사,경상남도,경상남도 창원시 성산구 창원대로 754(외동) 3층,35.215368350000,128.672769700000,경상남도 창원시
케이잡스 창원지사,경상남도,경상남도 창원시 성산구 창이대로664번길 1(사파동) 3층,35.223569440000,128.697168100000,경상남도 창원시
주식회사 키움커리어,경상남도,경상남도 창원시 의창구 퇴촌로25번길 6-16(사림동) 2층,35.242828520000,128.687669700000,경상남도 창원시
주식회사 케이엔잡,경상남도,경상남도 창원시 성산구 용지로 149(용호동) 2층,35.229494800000,128.681914900000,경상남도 창원시
복음취업센터,경상남도,경상남도 창원시 성산구 상남로 71(상남동) 502호,35.221657140000,128.681201100000,경상남도 창원시
함안고용센터,경상남도,경상남도 함안군 가야읍 남경길 32 함안메디컬센터 4층,35.278723936784,128.409593847469,경상남도 함안군
창녕고용센터,경상남도,경상남도 창녕군 창녕읍 군청길 18 성동빌딩 9층,35.542533281360,128.492062789942,경상남도 창녕군
김해고용센터,경상남도,경상남도 김해시 호계로 441(부원동) -,35.220404930000,128.886105100000,경상남도 김해시
(주)두원잡 김해지사,경상남도,경상남도 김해시 호계로 411(부원동) 901호,35.220404930000,128.886105100000,경상남도 김해시
(주)맥시머스 김해지점,경상남도,경상남도 김해시 가락로30번길 13(부원동) 304~305호,35.229329190000,128.883601100000,경상남도 김해시
(주)지앤제이커리어,경상남도,경상남도 김해시 장유로 232(부곡동) 703호,35.176560150000,128.827823500000,경상남도 김해시
퍼스트인잡(주) 김해지점,경상남도,경상남도 김해시 가락로 26(부원동) 801호,35.232677660000,128.881742300000,경상남도 김해시
주식회사 케이엔잡 김해지사,경상남도,경상남도 김해시 내외중앙로 44(외동) 601호,35.234378810000,128.866731300000,경상남도 김해시
인지어스(유) 김해지사,경상남도,경상남도 김해시 호계로 418(부원동) 301호,35.220404930000,128.886105100000,경상남도 김해시
복음취업센터 김해사무소,경상남도,경상남도 김해시 호계로 411(부원동) 201호,35.220404930000,128.886105100000,경상남도 김해시
밀양고용센터,경상남도,"경상남도 밀양시 백민로 69(내이동) 2층, 4층",35.500098410000,128.746176400000,경상남도 밀양시
양산고용센터,경상남도,경상남도 양산시 중부로 10(중부동),35.339212270000,129.030863000000,경상남도 양산시
(주)경남취업지원센터양산지사,경상남도,경상남도 양산시 양산역로 105(중부동) 602호,35.334225650000,129.028919700000,경상남도 양산시
(주)두원잡양산사무소,경상남도,경상남도 양산시 양산역로 103(중부동) 402호,35.334225650000,129.028919700000,경상남도 양산시
(주)잡앤아스양산지사,경상남도,경상남도 양산시 삽량로 199(중부동) 205호,35.330568060000,129.014543000000,경상남도 양산시
(주)잡앤아스웅상지사,경상남도,경상남도 양산시 덕계로 148(평산동) 6층,35.371926140000,129.149190600000,경상남도 양산시
(주)잡인피플컨설팅양산지사,경상남도,경상남도 양산시 중앙로 164(북부동) 2층,35.344668570000,129.038415200000,경상남도 양산시
진주고용센터,경상남도,경상남도 진주시 진양호로 563(장대동),35.193346170000,128.090887200000,경상남도 진주시
퍼스트인잡 진주사무소,경상남도,경상남도 진주시 동진로 34(칠암동) 4층 408호,35.179621410000,128.109225700000,경상남도 진주시
주식회사 제이엠커리어 진주지사,경상남도,"경상남도 진주시 진주대로 888(칠암동) 301,302호",35.203220440000,128.051143000000,경상남도 진주시
주식회사 두원잡 진주지사,경상남도,경상남도 진주시 진주대로 1044(동성동) 2층,35.203220440000,128.051143000000,경상남도 진주시
사단법인 한국커리어 진주지사,경상남도,경상남도 진주시 진주대로 528(가좌동) 501호,35.203220440000,128.051143000000,경상남도 진주시
복음취업센터 진주지사,경상남도,경상남도 진주시 진양호로 568-1(장대동) 5층,35.187731240000,128.070604700000,경상남도 진주시
하동고용센터,경상남도,경상남도 하동군 진교면 민다리안길 61-3,35.027934270000,127.902236900000,경상남도 하동군
거창고용센터,경상남도,경상남도 거창군 거창읍 송정8길 6,35.680953536949,127.906046878977,경상남도 거창군
사천고용센터,경상남도,경상남도 사천시 사천읍 옥산로 113 4층,35.079123592284,128.095365778891,경상남도 사천시
통영고용센터,경상남도,경상남도 통영시 광도면 죽림1로 69,34.876947523067,128.420641104399,경상남도 통영시
사단법인 한국커리어경남지사,경상남도,경상남도 통영시 무전대로 23(무전동) 2층,34.860541450000,128.423403000000,경상남도 통영시
(주)한국커리어잡스 통영지사,경상남도,경상남도 통영시 광도면 죽림4로 8 204호,34.886314339105,128.416005882289,경상남도 통영시
거제고용센터,경상남도,경상남도 거제시 서문로5길 6(고현동) 우형빌딩 3층,34.889266200000,128.621042400000,경상남도 거제시
(주)제이엠커리어거제지사,경상남도,경상남도 거제시 거제중앙로31길 11(고현동) 3층,34.890301950000,128.620910800000,경상남도 거제시
한국커리어잡스(주)거제지사,경상남도,경상남도 거제시 거제중앙로29길 11(고현동) 2층,34.889747250000,128.621079300000,경상남도 거제시
퍼스트인잡 거제점,경상남도,경상남도 거제시 서문로6길 1(고현동) 3층,34.888764100000,128.621111200000,경상남도 거제시
고성고용센터,경상남도,경상남도 고성군 고성읍 동외로 175,34.977826540000,128.326248800000,경상남도 고성군
진주상공회의소,경상남도,경상남도 진주시 동진로 255(상대동) 3층,35.179621410000,128.109225700000,경상남도 진주시
퍼스트인잡(주)진주사무소,경상남도,경상남도 진주시 동진로 34(칠암동) 4층,35.179621410000,128.109225700000,경상남도 진주시
경산고용센터,경북,경북 경산시 경안로 223(경산상공회의소 1층),35.827392919439,128.736064622687,경북 경산시
수원고용센터,경기도,경기도 수원시 팔달구 경수대로 584(인계동) 2~4층,37.277656300000,127.031360900000,경기도 수원시
인지어스(유) 수원지사,경기도,경기도 수원시 팔달구 효원로 288(인계동) 2층,37.260832000000,127.033054600000,경기도 수원시
스탭스(주) 경기센터,경기도,경기도 수원시 팔달구 효원로 303(인계동) 724호,37.261346450000,127.035128000000,경기도 수원시
수원여성인력개발센터,경기도,경기도 수원시 영통구 반달로7번길 40(영통동) 10층,37.253527650000,127.075208400000,경기도 수원시
사회적협동조합 내일로 수원센터,경기도,경기도 수원시 권선구 권선로 472(세류동) 8층,37.259063920000,127.027241300000,경기도 수원시
사단법인 한국고용협회 수원지사,경기도,경기도 수원시 팔달구 매산로2가 권선로 467(매산로2가) 2층,37.264414571447,127.002462839216,경기도 수원시
국제커리어센터 경기화성지점,경기도,경기도 화성시 경기대로 1025-5(병점동) 604호,37.204042810000,127.037719900000,경기도 화성시
(주)코리아잡스원 수원지점,경기도,경기도 수원시 영통구 반달로 26(영통동) 5층,37.251209300000,127.074910000000,경기도 수원시
(주)커리어넷 수원지사,경기도,경기도 수원시 팔달구 매산로2가 매산로 37(매산로2가) 10층,37.266181550000,127.000956500000,경기도 수원시
(주)채움에이치알디 수원지사,경기도,경기도 수원시 영통구 반달로7번길 6(영통동) 504호,37.252333450000,127.073972200000,경기도 수원시
(주)조인스잡 수원지사,경기도,경기도 수원시 영통구 청명남로 6-1(영통동) 2층,37.250605550000,127.073868000000,경기도 수원시
(주)제니엘 수원지점,경기도,경기도 수원시 영통구 매영로345번길 111(영통동) 2동 5층,37.256178230026,127.073659568784,경기도 수원시
(주)잡연세인재개발원,경기도,경기도 수원시 장안구 정조로 940-1(영화동) 2층,37.291547500000,127.012567600000,경기도 수원시
(주)잡모아 수원지점,경기도,경기도 수원시 장안구 서부로 2183(율전동) 3층,37.303228294245,126.972653472323,경기도 수원시
(주)명은커리어 경기지사,경기도,경기도 수원시 팔달구 매산로1가 덕영대로 905(매산로1가) 603호,37.266722700000,127.000697700000,경기도 수원시
수원상공회의소,경기도,경기도 수원시 장안구 수성로 311(정자동),37.294917410000,127.015865100000,경기도 수원시
용인고용센터,경기도,경기도 용인시 기흥구 강남로 3(구갈동) 2~4층,37.271005500000,127.126027000000,경기도 용인시
(사)한국고용복지센터 용인,경기도,경기도 용인시 수지구 풍덕천로129번길 9(풍덕천동) 3층,37.323899850000,127.095246700000,경기도 용인시
(주)굿잡 용인지사,경기도,경기도 용인시 기흥구 기흥로14번길 10-4(구갈동) 3층,37.277192553327,127.116915986505,경기도 용인시
(주)맥시머스 용인지점,경기도,경기도 용인시 기흥구 강남로 13(구갈동) 2층 1호,37.271844531956,127.127048442952,경기도 용인시
(주)제니엘 용인지점,경기도,"경기도 용인시 기흥구 강남동로 6(구갈동) 901, 902호",37.270700120000,127.134122800000,경기도 용인시
(주)제이엠커리어 용인지사,경기도,경기도 용인시 수지구 문정로 40(풍덕천동) 802호,37.324180950000,127.094946900000,경기도 용인시
스탭스(주) 용인센터,경기도,경기도 용인시 기흥구 중부대로 563(구갈동) 301호,37.271370773814,127.125689500278,경기도 용인시
(주)코리아잡스원 용인,경기도,경기도 용인시 기흥구 중부대로 579(구갈동) 304호,37.272002010000,127.125610600000,경기도 용인시
화성고용센터,경기도,경기도 화성시 봉담읍 동화길 85 이원타워 7층 화성고용센터,37.216927131812,126.958383210881,경기도 화성시
(주)제이오비화성지점,경기도,경기도 화성시 향남읍 발안로 101 602호,37.131821284354,126.921614632189,경기도 화성시
사회적협동조합내일로화성센터,경기도,경기도 화성시 봉담읍 동화길 85 501호,37.216927131812,126.958383210881,경기도 화성시
사단법인 이엘티에스연구원 화성지사,경기도,경기도 화성시 봉담읍 동화길 91 801호,37.216573547850,126.958864147326,경기도 화성시
김포고용센터,경기도,경기도 김포시 김포한강4로 125(장기동) 월드타워빌딩 3~5층,37.644639300000,126.667052000000,경기도 김포시
(주)명은커리어 김포센터,경기도,경기도 김포시 김포대로 835(사우동) 503호,37.619201850000,126.720585400000,경기도 김포시
(주)미래고용정보 구래사무소,경기도,경기도 김포시 김포한강4로 507(구래동) 계림M스퀘어 312호,37.646107550000,126.627527000000,경기도 김포시
(주)미래고용정보 김포사무소,경기도,경기도 김포시 김포대로 841(사우동) 201호,37.619517900000,126.720004500000,경기도 김포시
(주)미래고용정보 장기사무소,경기도,경기도 김포시 김포한강4로 113(장기동) 904호,37.643898550000,126.668487500000,경기도 김포시
(주)채움에이치알디 김포지사,경기도,경기도 김포시 김포한강1로51번길 28(장기동) 1동 202호,37.644101550000,126.667048100000,경기도 김포시
부천고용센터,경기도,경기도 부천시 길주로 351(중동) -,37.503112491887,126.781440283944,경기도 부천시
(주)맥시머스 부천지점,경기도,경기도 부천시 부일로221번길 26(상동) 508호,37.489506900000,126.755112500000,경기도 부천시
(주)이노스잡 부천지점,경기도,경기도 부천시 상동로 81(상동) 502호,37.504608550000,126.752371400000,경기도 부천시
(주)잡모아 부천지점,경기도,경기도 부천시 길주로 275(중동) 304호,37.503905387187,126.773318974917,경기도 부천시
(주)커리어넷 부천지사,경기도,경기도 부천시 부일로 314(상동) 4층,37.488437250000,126.755374200000,경기도 부천시
케이잡스 부천지사,경기도,경기도 부천시 경인로 520(괴안동) 5층,37.484430000000,126.812957600000,경기도 부천시
스탭스(주)부천센터,경기도,경기도 부천시 길주로 276(중동) 1001호,37.502945050000,126.772859600000,경기도 부천시
부천시노동복지회관,경기도,경기도 부천시 길주로 195(중동) 601호,37.505078950000,126.764209500000,경기도 부천시
부천시근로자종합복지관,경기도,경기도 부천시 계남로 336(중동),37.508523620000,126.761557700000,경기도 부천시
광명고용센터,경기도,"경기도 광명시 시청로 15(철산동, 힐팰리스) 광명고용복지플러스센터 1~2층",37.486901460000,126.866965100000,경기도 광명시
(주)잡모아 광명지점,경기도,경기도 광명시 오리로 902(철산동) 7층 702호,37.475763370000,126.865738600000,경기도 광명시
(주)채움에이치알디 광명지사,경기도,경기도 광명시 오리로 1001(광명동) 3층,37.475763370000,126.865738600000,경기도 광명시
(주)휴먼잡트러스트 광명지점,경기도,"경기도 광명시 오리로 902(철산동) 505,506호",37.475763370000,126.865738600000,경기도 광명시
의왕고용센터,경기도,경기도 의왕시 안양판교로 89(포일동) 2층,37.392003090000,127.046449800000,경기도 의왕시
(주)코리아잡스원 의왕지점,경기도,경기도 의왕시 갈미2로 36(내손동) 303호,37.378885890000,126.972856600000,경기도 의왕시
안양고용센터,경기도,경기도 안양시 만안구 안양로 303(안양동) 메쎄포스빌타워 3~4층,37.388851740000,126.929721700000,경기도 안양시
(주)리부트코리아안양센터,경기도,경기도 안양시 만안구 만안로 216(안양동) 옵틱빌딩 4층,37.392984450000,126.930877500000,경기도 안양시
(주)잡모아 안양지점,경기도,경기도 안양시 만안구 안양로 307(안양동) 1002호,37.424871150000,126.905548400000,경기도 안양시
(주)커리어넷 안양지사,경기도,경기도 안양시 만안구 안양로 339(안양동) 401~402호,37.388851740000,126.929721700000,경기도 안양시
스탭스(주)안양센터,경기도,경기도 안양시 동안구 시민대로 167(비산동) 1205호,37.391800820000,126.953040000000,경기도 안양시
사회적협동조합내일로 안양센터,경기도,경기도 안양시 만안구 안양로 303(안양동) 810호,37.398796609812,126.920790701382,경기도 안양시
국제커리어센터 경기안양,경기도,경기도 안양시 만안구 안양로 336(안양동) 401호,37.388851740000,126.929721700000,경기도 안양시
(주)리부트코리아안양센터,경기도,경기도 안양시 만안구 만안로 216(안양동) 4층,37.392984450000,126.930877500000,경기도 안양시
군포고용센터,경기도,경기도 군포시 군포로 522-1(당동),37.352299050000,126.944938500000,경기도 군포시
(주)코리아잡스원 군포지점,경기도,경기도 군포시 군포로 739-1(산본동) 401호,37.371256100000,126.943071800000,경기도 군포시
시흥고용센터,경기도,경기도 시흥시 마유로418번길 18(정왕동) 정왕프라자 3층,37.351152350000,126.742914200000,경기도 시흥시
(사)한국고용복지센터 시흥,경기도,경기도 시흥시 마유로 416(정왕동) 405호,37.351586100000,126.741243000000,경기도 시흥시
(주)맥시머스 시흥지점,경기도,"경기도 시흥시 수인로3312번길 16(대야동, 시흥 센트럴 푸르지오) 티동 6층 805,806호",37.439688520000,126.788656600000,경기도 시흥시
(주)제니엘 시흥지점,경기도,경기도 시흥시 중심상가2길 12-2(정왕동) 우성프라자 3층 303호,37.345541215919,126.736474785719,경기도 시흥시
(주)제이오비 시흥지점,경기도,경기도 시흥시 마유로418번길 18(정왕동) 505호,37.351152350000,126.742914200000,경기도 시흥시
시흥여성인력개발센터,경기도,"경기도 시흥시 비둘기공원7길 51(대야동) 6,7층",37.441633480581,126.791902135367,경기도 시흥시
안산고용센터,경기도,경기도 안산시 단원구 원고잔로 11(고잔동),37.319335280000,126.827846200000,경기도 안산시
(사)한국고용서비스진흥원 안산,경기도,경기도 안산시 단원구 고잔로 76(고잔동) 6층 604호,37.319227600000,126.832174000000,경기도 안산시
(주)굿잡 안산지사,경기도,경기도 안산시 단원구 중앙대로 829(고잔동) 201호,37.332276300000,126.754442500000,경기도 안산시
(주)명은커리어 안산지사,경기도,경기도 안산시 상록구 상록수로 54(본오동) 501호,37.302190550000,126.865932800000,경기도 안산시
(주)커리어넷 안산지사,경기도,경기도 안산시 단원구 고잔로 54(고잔동) 1002호,37.319053100000,126.832136700000,경기도 안산시
사회적협동조합 내일로 안산,경기도,경기도 안산시 단원구 화랑로 402(고잔동) 303호,37.334538000000,126.796910500000,경기도 안산시
국제커리어센터 경기안산지점,경기도,경기도 안산시 상록구 광덕1로 324(사동) 3층,37.306667100000,126.845942500000,경기도 안산시
(주)휴먼잡트러스트 안산지점,경기도,경기도 안산시 단원구 고잔로 51(고잔동) 303호,37.319227600000,126.832174000000,경기도 안산시
의정부고용센터,경기도,"경기도 의정부시 시민로 49(가능동, 신동아파라디움) 1~2층",37.738703697426,127.040532342183,경기도 의정부시
(주)국제커리어센터 경기의정부점,경기도,경기도 의정부시 체육로 298-21(녹양동) 501~502호,37.760142300000,127.041011200000,경기도 의정부시
(주)잡모아 의정부지점,경기도,경기도 의정부시 시민로 80(의정부동) 417호,37.737977450000,127.044407600000,경기도 의정부시
(주)제이엠커리어 의정부지사,경기도,경기도 의정부시 시민로 80(의정부동) 1007호,37.737977450000,127.044407600000,경기도 의정부시
스탭스(주) 의정부센터,경기도,경기도 의정부시 시민로 80(의정부동) 1401호,37.737977450000,127.044407600000,경기도 의정부시
구리고용센터,경기도,경기도 구리시 건원대로 44(인창동) 태영빌딩 2층,37.605064000000,127.140428700000,경기도 구리시
(사)한국고용복지센터_구리,경기도,경기도 구리시 건원대로 36(인창동) 702호,37.604392700000,127.140458600000,경기도 구리시
구리YMCA,경기도,경기도 구리시 건원대로 42(인창동) 507호,37.606672270000,127.139419700000,경기도 구리시
동두천고용센터,경기도,경기도 동두천시 삼육사로 984(생연동) 서경코아 3층,37.909796260000,127.026233200000,경기도 동두천시
(사)한국고용복지센터_동두천,경기도,경기도 동두천시 지행로 65(지행동) 601호,37.892548480000,127.056825600000,경기도 동두천시
남양주고용센터,경기도,"경기도 남양주시 경춘로 953(금곡동) 금마루빌딩 3,4층",37.647479300000,127.234759100000,경기도 남양주시
(사)한국고용복지센터 남양주,경기도,경기도 남양주시 사릉로 14(금곡동) 금곡프라자 406호,37.686335280000,127.170065100000,경기도 남양주시
케이잡스(주) 남양주지사,경기도,경기도 남양주시 경춘로 979(금곡동) 401호,37.647479300000,127.234759100000,경기도 남양주시
경기동부상공회의소,경기도,경기도 남양주시 홍유릉로248번길 39(금곡동) 406호,37.626632160000,127.202359800000,경기도 남양주시
양주고용센터,경기도,경기도 양주시 부흥로 1533(남방동),37.785327500000,127.045797800000,경기도 양주시
(주)명은커리어 북부지사,경기도,경기도 양주시 고읍남로 6-10(광사동) 303호,37.791504420000,127.085099400000,경기도 양주시
스탭스(주) 양주센터,경기도,경기도 양주시 고읍남로 5-10(광사동) 202호,37.791504420000,127.085099400000,경기도 양주시
포천고용센터,경기도,경기도 포천시 중앙로 62(신읍동) 1층,37.892612116695,127.199786083056,경기도 포천시
(주)미래고용정보 대진대사무소,경기도,"경기도 포천시 호국로 1007(선단동) 112,112-1,113호",37.779312130000,127.116553500000,경기도 포천시
이천고용센터,경기도,경기도 이천시 이섭대천로 1309(창전동),37.215941200000,127.394412900000,경기도 이천시
(사)한국고용서비스진흥원_이천,경기도,경기도 이천시 애련정로87번길 52(창전동) 401호,37.279063480000,127.448539200000,경기도 이천시
(주)맥시머스_여주대지점,경기도,경기도 여주시 세종로 338(교동) 107호,37.258882670000,127.644928000000,경기도 여주시
성남고용센터,경기도,경기도 성남시 분당구 성남대로 146(구미동),37.348922850000,127.109577000000,경기도 성남시
(사)한국고용서비스진흥원_성남,경기도,경기도 성남시 분당구 성남대로926번길 12(야탑동) 금탑프라자 601호,37.412819950000,127.129799400000,경기도 성남시
(주)굿잡_성남,경기도,경기도 성남시 수정구 산성대로 373(단대동) MG제일빌딩 405~6호,37.447262610000,127.157867300000,경기도 성남시
(주)잡모아_성남,경기도,경기도 성남시 중원구 성남동 3208 외 1필지 성남동 메디칼센타 503호,37.433186413432,127.129693291799,경기도 성남시
(주)제니엘 성남지점,경기도,경기도 성남시 분당구 성남대로 165(금곡동) 천사의도시 오피스텔 301-2호,37.350756643822,127.108327602418,경기도 성남시
(주)지오코칭 성남지사,경기도,경기도 성남시 분당구 야탑로81번길 10(야탑동) 507호,37.410566450000,127.128207700000,경기도 성남시
인지어스(유)_성남,경기도,경기도 성남시 수정구 산성대로 95(수진동) -,37.434263784791,127.129586566792,경기도 성남시
스탭스(주)_성남,경기도,경기도 성남시 수정구 성남대로 1170(수진동) 402호,37.434462850000,127.129193100000,경기도 성남시
사회적협동조합내일로_성남,경기도,경기도 성남시 분당구 성남대로 170(금곡동) 405호,37.351144000000,127.109508900000,경기도 성남시
국제커리어센터_성남,경기도,경기도 성남시 분당구 미금일로90번길 32(구미동) 221호,37.348955700000,127.110485100000,경기도 성남시
(주)커리어넷_성남,경기도,경기도 성남시 분당구 야탑로81번길 10(야탑동) 711호,37.410566450000,127.128207700000,경기도 성남시
하남고용센터,경기도,경기도 하남시 미사강변대로 52(풍산동),37.554660668450,127.186529604818,경기도 하남시
(사)한국고용복지센터_하남,경기도,경기도 하남시 하남대로 804(신장동) 3층,37.530612630000,127.220329400000,경기도 하남시
(사)한국고용서비스진흥원_하남,경기도,경기도 하남시 미사강변대로34번길 90(풍산동) 메인프라자 409호,37.556521418478,127.188225074790,경기도 하남시
경기광주고용센터,경기도,경기도 광주시 광주대로 62(경안동),37.412197274065,127.260732646321,경기도 광주시
(주)굿잡_경기광주,경기도,경기도 광주시 광주대로 9(역동) 선화빌딩 5층,37.426165060000,127.257871800000,경기도 광주시
(주)지에스씨넷_경기광주,경기도,경기도 광주시 파발로59번길 30(경안동) 3층,37.412461700000,127.261419700000,경기도 광주시
양평고용센터,경기도,경기도 양평군 양평읍 중앙로111번길 11,37.494567900000,127.501479900000,경기도 양평군
여주고용센터,경기도,경기도 여주시 여흥로109번길 15(창동) 5층,37.297078791317,127.635883524290,경기도 여주시
평택고용센터,경기도,경기도 평택시 경기대로 1194(이충동) 장당프라자 2층,37.053250150000,127.060401000000,경기도 평택시
(주)리부트코리아 평택센터,경기도,경기도 평택시 원평로 40-7(평택동) 4층,36.989817450000,127.084897500000,경기도 평택시
(주)제니엘 평택지점,경기도,경기도 평택시 중앙2로 13(평택동) 301호,36.991166610000,127.093475700000,경기도 평택시
(주)조인스잡,경기도,"경기도 평택시 경기대로 1371(서정동) 603, 604호",37.007515390000,127.079158100000,경기도 평택시
안성고용센터,경기도,경기도 안성시 장기로 131(봉산동) 3층,37.004791210000,127.278543200000,경기도 안성시
(주)리부트코리아 안성센터,경기도,경기도 안성시 아양로 2(석정동) 2층,37.005249380000,127.259155400000,경기도 안성시
오산고용센터,경기도,경기도 오산시 경기동로 51(오산동) 오산고용센터,37.158894640000,127.096317100000,경기도 오산시
(주)제이오비,경기도,경기도 오산시 운천로 74(오산동) 5층,37.149340400000,127.074784300000,경기도 오산시
(주)조인스잡오산지사,경기도,경기도 오산시 운암로 17(원동) 501호,37.153788270000,127.077250000000,경기도 오산시
고양고용센터,경기도,경기도 고양시 일산동구 고봉로 32-16(장항동),37.664193200000,126.765968100000,경기도 고양시
(사)고양시새마을회,경기도,경기도 고양시 일산동구 무궁화로 106(정발산동) 새마을회관 3층,37.666907900000,126.774555200000,경기도 고양시
(주)맥시머스 고양지점,경기도,경기도 고양시 일산동구 정발산로 43-20(장항동) 505호,37.658347750000,126.773571500000,경기도 고양시
(주)명은커리어,경기도,"경기도 고양시 일산동구 정발산로 43-20(장항동) 905,906호",37.658347750000,126.773571500000,경기도 고양시
(주)명은커리어화정센터,경기도,경기도 고양시 덕양구 화중로 54(화정동) 3층 303호,37.631947500000,126.830702700000,경기도 고양시
(주)조인스잡_고양센터,경기도,경기도 고양시 덕양구 무원로6번길 50(행신동) 603호,37.614694800000,126.833709400000,경기도 고양시
(주)채움에이치알디 고양지사,경기도,경기도 고양시 일산서구 강성로 121(주엽동) 403호,37.670579050000,126.762145800000,경기도 고양시
(주)커리어넷 고양지사,경기도,경기도 고양시 일산동구 장백로 172(장항동) 405호,37.650285450000,126.777819000000,경기도 고양시
스탭스(주)고양센터,경기도,경기도 고양시 일산서구 중앙로 1560(대화동) 304호,37.676053100000,126.748671800000,경기도 고양시
사회적협동조합내일로고양센터,경기도,경기도 고양시 덕양구 화정로 65-1(화정동) 406호,37.635391850000,126.833168300000,경기도 고양시
